,Unnamed: 0,Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição,data,PG,h2,PGreglin,PGregpol3,erroreglin,erroregpol
247,247,19018,NOVA PONTE,799.78,57.93,303,0,303,71.48,47.32,,05/09/2022,2022-09-05,281.8435,690.195341072787,346.72404495788066,19.01571725596604,64.88054495788066,262.827782744034
248,248,19018,NOVA PONTE,799.72,61.8,288,0,288,71.65,47.15,,06/09/2022,2022-09-06,269.104125,689.639033850747,323.0202222396917,62.5039556031301,53.91609723969168,206.60016939686992
249,249,19018,NOVA PONTE,799.64,59.25,298,0,298,69.04,46.94,,07/09/2022,2022-09-07,278.542125,689.521829907547,338.41558840760894,34.30223265324908,59.87346340760894,244.23989234675093
250,250,19018,NOVA PONTE,799.58,51.8,234,0,234,67.03,46.78,,08/09/2022,2022-09-08,218.540833333333,689.552536089076,243.52140176551913,147.31891720238775,24.980568432186118,71.22191613094526
251,251,19018,NOVA PONTE,799.5,54.79,325,0,325,68.61,46.57,,09/09/2022,2022-09-09,302.977791666667,689.672322391349,381.6044263565068,-65.29458569780749,78.62663468983982,368.27237736447444
252,252,19018,NOVA PONTE,799.4,56.15,364,0,364,68.35,46.33,,10/09/2022,2022-09-10,339.83425,689.410778382985,448.03163381982574,-280.3251323604312,108.19738381982575,620.1593823604312
253,253,19018,NOVA PONTE,799.39,57.7,108,0,108,68.41,46.28,,11/09/2022,2022-09-11,95.0823333333333,695.670493735193,92.14061820317423,94.27828652106778,2.941715130159068,0.8040468122655113
254,254,19018,NOVA PONTE,799.3,60.79,331,0,331,67.63,46.06,,12/09/2022,2022-09-12,305.879416666667,690.430400594803,390.99746194503535,-93.05312113114095,85.11804527836836,398.932537797808
255,255,19018,NOVA PONTE,799.21,49.97,339,0,339,66.03,45.82,,13/09/2022,2022-09-13,312.065541666667,690.759768445548,404.1670997445142,-132.73746164329535,92.10155807784719,444.8030033099624
256,256,19018,NOVA PONTE,799.1,50.19,402,0,402,65.78,45.53,,14/09/2022,2022-09-14,371.914333333333,690.106342007575,516.2256640184875,-589.578440059642,144.31133068515447,961.4927733929751
257,257,19018,NOVA PONTE,798.98,51.1,403,0,403,63.82,45.23,,15/09/2022,2022-09-15,382.434458333333,687.181407582304,517.6881753362544,-599.6125235716419,135.2537170029214,982.0469819049749
258,258,19018,NOVA PONTE,798.91,59.95,349,0,349,69.77,45.04,,16/09/2022,2022-09-16,319.740958333333,690.976263797594,420.29967975478377,-188.2503762391813,100.55872142145074,507.99133457251435
259,259,19018,NOVA PONTE,798.87,61.12,193,0,193,70.72,44.93,,17/09/2022,2022-09-17,175.869583333333,691.516108714559,187.95519961583278,154.81218653269173,12.085616282499785,21.05739680064127
260,260,19018,NOVA PONTE,798.85,62.0,106,0,106,70.28,44.89,,18/09/2022,2022-09-18,91.2087916666667,697.478656497334,89.61475609116965,91.74782672618583,1.5940355754970454,0.5390350595191364
261,261,19018,NOVA PONTE,798.77,59.06,323,0,323,70.68,44.67,,19/09/2022,2022-09-19,297.243625,690.353747334059,376.1920289822654,-58.78293942048012,78.9484039822654,356.0265644204801
